DateTime,Entries,UniqueIPs
1483810079,20,5120
1483814620,20,5120
1483821756,20,5120
1483825347,19,5120
1483830761,19,5120
1483834345,19,5120
1483835508,19,5120
1483865002,19,5120
1483892854,20,5120
1483893925,20,5120
1483895542,20,5120
1483897337,20,5120
1483899184,20,5120
1483900941,20,5120
1483908144,20,5120
1483910230,20,5120
1483915420,20,5120
1483918949,20,5120
1483922115,19,5120
1483926240,19,5120
1483944173,19,5120
1483975715,20,5120
1483976608,20,5120
1483978333,20,5120
1483979970,20,5120
1483981782,20,5120
1483985354,20,5120
1483994353,19,5120
1483996161,19,5120
1483999881,19,5120
1484008450,19,5120
1484058258,20,5120
1484068153,20,5120
1484075367,20,5120
1484077228,20,5120
1484078966,19,5120
1484080333,19,5120
1484083068,19,5120
1484089758,19,5120
1484093444,19,5120
1484144675,20,5120
1484150947,20,5120
1484155139,20,5120
1484162250,20,5120
1484167175,20,5120
1484169599,20,5120
1484173440,19,5120
1484177970,19,5120
1484179947,19,5120
1484181234,19,5120
1484231060,20,5120
1484235548,20,5120
1484237351,20,5120
1484239176,20,5120
1484242751,19,5120
1484244618,19,5120
1484246381,19,5120
1484255953,19,5120
1484267698,19,5120
1484324776,20,5120
1484329151,20,5120
1484332767,20,5120
1484339482,20,5120
1484342284,20,5120
1484349530,19,5120
1484353931,19,5120
1484400249,19,5120
1484410176,19,5120
1484420968,19,5120
1484426355,19,5120
1484428157,19,5120
1484433554,19,5120
1484440821,19,5120
1484493875,19,5120
1484496579,19,5120
1484498352,19,5120
1484505572,19,5120
1484507359,19,5120
1484512749,19,5120
1484514554,19,5120
1484521750,19,5120
1484525376,19,5120
1484534354,19,5120
1484576668,19,5120
1484577541,19,5120
1484581154,19,5120
1484588364,19,5120
1484590152,19,5120
1484593767,19,5120
1484595560,19,5120
1484599223,19,5120
1484601010,19,5120
1484602768,19,5120
1484608715,19,5120
1484609960,19,5120
1484663055,19,5120
1484663960,19,5120
1484667580,19,5120
1484685647,19,5120
1484690982,19,5120
1484692456,19,5120
1484694571,19,5120
1484698168,19,5120
1484699581,19,5120
1484753049,19,5120
1484759372,19,5120
1484766567,19,5120
1484768373,19,5120
1484770735,19,5120
1484771962,19,5120
1484773934,19,5120
1484782786,19,5120
1484839479,19,5120
1484842149,19,5120
1484843961,19,5120
1484847568,19,5120
1484849350,19,5120
1484851204,19,5120
1484853133,19,5120
1484858385,19,5120
1484862018,19,5120
1484925878,19,5120
1484929059,19,5120
1484933973,19,5120
1484939352,19,5120
1484941164,19,5120
1484944824,19,5120
1484950159,19,5120
1484951487,19,5120
1485015717,19,5120
1485016779,19,5120
1485018542,19,5120
1485023983,19,5120
1485025758,19,5120
1485032977,19,5120
1485041956,19,5120
1485069443,19,5120
1485074348,19,5120
1485087835,19,5120
1485099604,19,5120
1485103168,19,5120
1485106754,19,5120
1485110352,19,5120
1485112727,19,5120
1485117567,19,5120
1485124805,19,5120
1485131587,19,5120
1485137376,19,5120
1485146372,19,5120
1485149505,19,5120
1485160792,19,5120
1485192324,19,5120
1485196791,19,5120
1485198576,19,5120
1485203962,19,5120
1485214779,19,5120
1485216604,19,5120
1485218012,19,5120
1485247152,19,5120
1485301543,19,5120
1485388843,18,5120
1485536401,20,5120
1485537330,20,5120
1485539126,20,5120
1485546136,20,5120
1485551736,20,5120
1485578740,20,5120
1485613801,20,5120
1485614725,20,5120
1485616528,20,5120
1485620120,20,5120
1485625533,20,5120
1485630930,20,5120
1485636334,20,5120
1485639399,20,5120
1485645337,19,5120
1485648935,19,5120
1485650743,19,5120
1485679542,19,5120
1485711025,20,5120
1485714659,19,5120
1485719123,19,5120
1485720928,19,5120
1485735329,19,5120
1485794000,20,5120
1485796521,20,5120
1485803724,20,5120
1485833195,20,5120
1485834327,20,5120
1485836129,20,5120
1485854744,20,5120
1485859514,20,5120
1485861935,19,5120
1485875727,19,5120
1485883464,19,5120
1485890122,19,5120
1485893727,19,5120
1485897335,19,5120
1485906333,19,5120
1485966243,20,5120
1485972924,20,5120
1485974724,20,5120
1485976519,20,5120
1485977546,20,5120
1485983727,20,5120
1486001732,20,5120
1486049402,20,5120
1486060407,20,5120
1486066519,20,5120
1486070126,20,5120
1486073728,20,5120
1486080942,20,5120
1486095799,20,5120
1486131849,20,5120
1486133116,20,5120
1486135802,20,5120
1486140320,20,5120
1486142116,20,5120
1486156531,20,5120
1486161928,20,5120
1486168692,20,5120
1486222202,20,5120
1486235729,20,5120
1486242919,20,5120
1486244720,20,5120
1486247758,20,5120
1486250127,20,5120
1486269935,20,5120
1486284335,20,5120
1486301402,20,5120
1486304119,20,5120
1486311319,20,5120
1486314921,20,5120
1486316728,19,5120
1486329329,19,5120
1486334176,19,5120
1486338334,19,5120
1486341960,19,5120
1486345536,19,5120
1486398715,20,5120
1486404925,20,5120
1486413194,20,5120
1486416396,20,5120
1486417530,20,5120
1486419328,20,5120
1486420625,20,5120
1486422931,20,5120
1486434195,20,5120
1486477802,20,5120
1486480518,20,5120
1486484117,20,5120
1486485922,20,5120
1486493124,20,5120
1486494919,20,5120
1486498943,20,5120
1486502129,20,5120
1486511125,20,5120
1486513864,20,5120
1486557002,20,5120
1486559717,20,5120
1486563320,20,5120
1486574128,20,5120
1486577728,20,5120
1486579526,20,5120
1486586734,20,5120
1486588531,20,5120
1486589593,20,5120
1486654202,20,5120
1486655121,20,5120
1486656917,20,5120
1486664124,20,5120
1486665143,20,5120
1486673125,20,5120
1486680334,20,5120
1486683934,20,5120
1486733251,20,5120
1486745122,20,5120
1486748725,20,5120
1486750520,20,5120
1486752329,20,5120
1486755931,20,5120
1486761327,20,5120
1486769614,20,5120
1486772135,20,5120
1486827001,20,5120
1486829724,19,5120
1486833754,19,5120
1486835123,20,5120
1486836924,20,5120
1486838719,20,5120
1486844127,20,5120
1486845928,20,5120
1486847731,20,5120
1486848659,20,5120
1486851327,20,5120
