DateTime,Entries,UniqueIPs
1485989431,6809,7053
1485996631,6815,7059
1486003831,6797,7041
1486010431,6718,6960
1486015231,6719,6961
1486021232,6685,6927
1486028431,6675,6917
1486035632,6664,6906
1486041031,6628,6869
1486049431,6632,6873
1486055431,6637,6879
1486063231,6752,7004
1486070432,6758,7010
1486078232,6755,7009
1486084230,6762,7019
1486090832,6750,7007
1486096231,6757,7014
1486101630,6719,6975
1486107631,6739,6996
1486113030,6723,6980
1486119631,6715,6972
1486125633,6700,6956
1486131032,6698,6954
1486137632,6704,6961
1486143631,6694,6951
1486149031,6788,7048
1486154431,6789,7050
1486162232,6769,7030
1486169432,6774,7035
1486176632,6790,7053
1486183831,6768,7032
1486190436,6776,7040
1486197638,6776,7040
1486204235,6754,7017
1486209635,6738,7001
1486215636,6742,7005
1486223440,6729,6992
1486229436,6736,6999
1486234837,6717,6980
1486240236,6719,6982
1486246236,6727,6987
1486252236,6708,6968
1486258836,6699,6959
1486266036,6694,6954
1486273235,6699,6959
1486280435,6667,6927
1486287636,6655,6915
1486294237,6656,6915
1486300236,6641,6899
1486307436,6630,6888
1486314035,6628,6887
1486319436,6636,6895
1486325436,6637,6902
1486332637,6635,6900
1486340438,6622,6887
1486347036,6624,6889
1486353635,6616,6882
1486359636,6609,6875
1486364435,6611,6877
1486369836,6610,6877
1486375235,6614,6881
1486380036,6611,6878
1486386036,6613,6881
1486392035,6609,6875
1486396836,6607,6872
1486402837,6610,6876
1486410036,6607,6873
1486414236,6603,6869
1486420236,6592,6857
1486426237,6588,6855
1486432835,6577,6844
1486438236,6578,6845
1486443036,6581,6848
1486449036,6571,6837
1486455036,6566,6832
1486459837,6563,6829
1486465236,6566,6832
1486471236,6564,6830
1486477238,6570,6837
1486484435,6562,6829
1486491637,6561,6828
1486498238,6560,6828
1486505436,6544,6812
1486511436,6533,6801
1486517436,6527,6795
1486522836,6525,6793
1486527635,6495,6761
1486533036,6490,6756
1486539036,6484,6751
1486545036,6477,6744
1486549836,6465,6734
1486555235,6452,6722
1486561236,6440,6710
1486568436,6443,6711
1486575036,6438,6706
1486580435,6425,6692
1486586436,6424,6690
1486591836,6416,6682
1486599035,6414,6680
1486606235,6410,6675
1486612836,6401,6666
1486618235,6387,6651
1486624235,6384,6649
1486630836,6380,6645
1486636236,6370,6635
1486641636,6355,6619
1486647636,6345,6608
1486654836,6342,6605
1486660835,6326,6589
1486666836,6321,6584
1486672836,6301,6564
1486678835,6298,6561
1486684236,6291,6554
1486690235,6280,6543
1486695035,6275,6538
1486700436,6275,6537
1486705838,6267,6529
1486711835,6257,6519
1486717236,6255,6517
1486722636,6253,6515
1486728037,6255,6517
1486733438,6247,6509
1486739435,6245,6507
1486746035,6245,6507
1486751435,6240,6503
1486757436,6238,6501
1486762237,6226,6489
1486767636,6228,6491
1486773037,6226,6489
1486778436,6223,6485
1486784437,6213,6475
1486789236,6207,6468
1486794036,6204,6465
1486800036,6198,6459
1486805435,6203,6464
1486810236,6194,6455
1486816235,6192,6452
1486822235,6190,6450
1486827039,6182,6441
1486831835,6176,6435
1486837235,6173,6432
1486842636,6174,6433
1486848036,6170,6429
1486853435,6164,6423
1486859435,6154,6412
1486864836,6151,6409
1486870235,6147,6405
1486875635,6132,6390
1486881036,6129,6386
1486886436,6123,6380
1486891836,6118,6375
1486896636,6107,6364
1486902035,6103,6360
1486908636,6095,6352
1486915235,6092,6349
1486920636,6091,6347
1486926036,6088,6344
1486931436,6083,6340
1486937456,6081,6338
1486942835,6083,6340
1486947036,6080,6337
1486953635,6073,6330
1486960835,6071,6328
1486967436,6065,6323
1486973436,6071,6329
1486980643,6066,6324
1486987235,6063,6320
1486992635,6062,6319
1486998039,6055,6312
1487003436,6056,6313
1487008835,6055,6310
1487014236,6055,6310
1487019637,6055,6310
1487025036,6061,6316
1487030436,6057,6312
1487036435,6053,6308
1487044236,6047,6302
1487050235,6046,6301
1487055636,6047,6301
1487061636,6047,6301
1487067036,6050,6303
1487071836,6047,6300
1487077236,6034,6287
